Lemma	SF	Analysis	Segmentation	Freq
tiedonpuutteensa	tiedonpuutteensa	tieto_N-GEN-pute_N-3SGPL_nsA	tiedo-n-pute-nsa	1
tiedonsaantioikeuden	tiedonsaantioikeuden	tieto_N-GEN-sada_V-DVNTI-oikea_A-DAUS	tiedo-n-sa-nti-oike-ude	1
tiedonsirujen	tiedonsirujen	tieto_N-GEN-siru_N-PL-GEN	tiedo-n-siru-j-en	1
tiedottavansa	tiedottavansa	tiedota_V-PCP1-3SGPL_nsA	tiedota-va-nsa	1
tielaki	tielaki	tie_N-laki_N	tie-laki	1
tienaavaa	tienaavaa	tienata_V-PCP1-PTV	tiena-va-a	1
tieosakkaiden	tieosakkaiden	tie_N-osakas_N-PL-GEN	tie-osaka-i-den	1
tietokantasovelluksissa	tietokantasovelluksissa	tieto_N-kanta_N-sovelta_V-DVUS-PL-INE	tieto-kanta-sovel-uks-i-sa	1
tietoväylä	tietoväylä	tieto_N-väylä_N	tieto-väylä	1
tihkusadetta	tihkusadetta	tihku_N-sade_N-PTV	tihku-sadet-ta	1
tiibetsympatiaa	tiibetsympatiaa	tibet_N-sympatia_N-PTV	tibet-sympatia-a	1
tikkarin	tikkarin	tikari_N-GEN	tikari-n	1
tilaansa	tilaansa	tila_N-ILL-3SGPL_nsA	tila-a-nsa	1
tilapäiskekkerien	tilapäiskekkerien	tila_N-päis-kekerit_N-PL-GEN	tila-päis-keker-i-en	1
tilastollisesti	tilastollisesti	tilasto_N-DNLINEN-MAN	tilasto-lise-sti	1
tilinpäätöstietojen	tilinpäätöstietojen	tili_N-GEN-pätös_N-tieto_N-PL-GEN	tili-n-pätös-tieto-j-en	1
tipautettu	tipautettu	tipauta_V-PSPCP2	tipaute-tu	1
tipautti	tipautti	tipauta_V-PAST	tipaut-i	1
tipin	tipin	tipi_N-GEN	tipi-n	1
tippien	tippien	tipi_N-PL-GEN	tip-i-en	1
tittelikamppailussa	tittelikamppailussa	titeli_N-kampata_V-DVILE-DVU-INE	titeli-kampa-il-u-sa	1
todentuntuisena	todentuntuisena	tosi_A-GEN-tuntuinen_A-ES	tode-n-tuntuise-na	1
toimeentulotueksi	toimeentulotueksi	toimi_N-ILL-tulo_N-tuki_N-TRA	toime-en-tulo-tue-ksi	1
toimenpiteenään	toimenpiteenään	toimi_N-GEN-pide_N-ES-3SGPL	toime-n-pite-nä-än	1
toimintaelokuvana	toimintaelokuvana	toimia_V-DVNTA-elo_N-kuva_N-ES	toimi-nta-elo-kuva-na	1
toimintasuunnitelmassaan	toimintasuunnitelmassaan	toimia_V-DVNTA-sunitelma_N-INE-3SGPL	toimi-nta-sunitelma-sa-an	1
toimintavuottaan	toimintavuottaan	toimia_V-DVNTA-vuo_N-ABE-3SGPL	toimi-nta-vuo-ta-an	1
toimitustyöhön	toimitustyöhön	toimia_V-DVTA-DVUS-työ_N-ILL	toimi-t-us-työ-hön	1
toinin	toinin	toini_N-GEN	toini-n	1
toistumassa	toistumassa	toistua_V-DVMA-INE	toistu-ma-sa	1
toivomuskirjeen	toivomuskirjeen	toivomus_N-kirje_N-GEN	toivomus-kirje-n	1
toivottamalta	toivottamalta	toivoa_V-DVTA-DVMA-ABL	toivo-ta-ma-lta	1
tolppakengillä	tolppakengillä	tolpa_N-kenkä_N-PL-ADE	tolpa-keng-i-lä	1
tomaattisosetta	tomaattisosetta	tomati_N-sose_N-PTV	tomati-soset-ta	1
torjuntapolitiikka	torjuntapolitiikka	torjunta_N-politika_N	torjunta-politika	1
torstaisin	torstaisin	torstainen_A-PL-INS	torstais-i-n	1
toteutusaika	toteutusaika	toteuta_V-DVUS-aika_N	toteut-us-aika	1
toteutuskelpoisia	toteutuskelpoisia	toteuta_V-DVUS-kelpoinen_A-PL-PTV	toteut-us-kelpois-i-a	1
totuuksien	totuuksien	totus_N-PL-GEN	totuks-i-en	1
tourula	tourula	tourula_N	tourula	1
tourulaan	tourulaan	tourula_N-ILL	tourula-an	1
triljoonalla	triljoonalla	triljona_N-ADE	triljona-la	1
trooppiseen	trooppiseen	tropinen_A-ILL	tropise-en	1
tsekkaan	tsekkaan	tsekata_V-SG1	tseka-n	1
tukidirektiiville	tukidirektiiville	tuki_N-direktivi_N-AL	tuki-direktivi-le	1
tukkureista	tukkureista	tukuri_N-PL-ELA	tukure-i-sta	1
tukkurilta	tukkurilta	tukuri_N-ABL	tukuri-lta	1
tulevaisuussuunnitelman	tulevaisuussuunnitelman	tula_V-DVAINEN-DAUS-sunitelma_N-GEN	tule-vais-us-sunitelma-n	1
tulevallakaan	tulevallakaan	tula_V-PCP1-ADE-kAn_CLI	tule-va-la-kan	1
tulkitsemme	tulkitsemme	tulkita_V-PL1	tulkitse-me	1
tulkkipalvelu	tulkkipalvelu	tulki_N-palvela_V-DVU	tulki-palvel-u	1
tulojaan	tulojaan	tulo_N-PL-PTV-3SGPL	tulo-j-a-an	1
tulosennusteista	tulosennusteista	tulonen_N-enuste_N-PL-ELA	tulos-enuste-i-sta	1
tulososan	tulososan	tulonen_N-osa_N-GEN	tulos-osa-n	1
tulosryhmäjohtajat	tulosryhmäjohtajat	tulonen_N-ryhmä_N-johta_V-DVJA-PL	tulos-ryhmä-johta-ja-t	1
tulotuessa	tulotuessa	tulo_N-tuki_N-INE	tulo-tue-sa	1
tultava	tultava	tula_V-PS-PCP1	tul-ta-va	1
tulvavesistä	tulvavesistä	tulva_N-vesi_N-PL-ELA	tulva-ves-i-stä	1
tunkeuduimme	tunkeuduimme	tunkea_V-DVUTU-PAST-PL1	tunke-udu-i-me	1
tunnelia	tunnelia	tuneli_N-PTV	tuneli-a	1
tuoduksi	tuoduksi	tuoda_V-PSPCP2-TRA	tuo-du-ksi	1
tuomioistuinkäsittelyjä	tuomioistuinkäsittelyjä	tuomio_N-istuin_N-käsitelä_V-DVU-PL-PTV	tuomio-istuin-käsitel-y-j-ä	1
tuomiojalta	tuomiojalta	tuomi_N-oja_N-ABL	tuomi-oja-lta	1
tuonnin	tuonnin	tuonti_N-GEN	tuoni-n	1
tuontikiintiöistä	tuontikiintiöistä	tuonti_N-kintiö_N-PL-ELA	tuonti-kintiö-i-stä	1
tuontimaksut	tuontimaksut	tuonti_N-maksu_N-PL	tuonti-maksu-t	1
tuontioluiden	tuontioluiden	tuonti_N-olut_N-PL-GEN	tuonti-olu-i-den	1
tuontitavaroille	tuontitavaroille	tuonti_N-tavara_N-PL-AL	tuonti-tavaro-i-le	1
tuoreemmalta	tuoreemmalta	tuore_A-CMP-ABL	tuore-ma-lta	1
tuorejuuston	tuorejuuston	tuore_A-justo_N-GEN	tuore-justo-n	1
tuotantosuunnissa	tuotantosuunnissa	tuotanto_N-sunta_N-PL-INE	tuotanto-sun-i-sa	1
tuotantovaikeuksista	tuotantovaikeuksista	tuotanto_N-vaikea_A-DAUS-PL-ELA	tuotanto-vaike-uks-i-sta	1
tuotemerkissä	tuotemerkissä	tuote_N-merki_N-INE	tuote-merki-sä	1
tuotepalkintoja	tuotepalkintoja	tuote_N-palkita_V-DVNTA-PL-PTV	tuote-palki-nto-j-a	1
tuovana	tuovana	tuoda_V-PCP1-ES	tuo-va-na	1
tupaantuliaispaikalle	tupaantuliaispaikalle	tupa_N-ILL-tuliainen_N-paika_N-AL	tupa-an-tuliais-paika-le	1
tupsahtanut	tupsahtanut	tupsahta_V-PCP2	tupsahta-nut	1
tupsahtavan	tupsahtavan	tupsahta_V-PCP1-GEN	tupsahta-va-n	1
turistikohteessa	turistikohteessa	turisti_N-kohde_N-INE	turisti-kohte-sa	1
turistikohteista	turistikohteista	turisti_N-kohde_N-PL-ELA	turisti-kohte-i-sta	1
turkulaisessa	turkulaisessa	turku_N-DNLAINEN-INE	turku-laise-sa	1
turvallisuusjoukkonsa	turvallisuusjoukkonsa	turva_N-DNLINEN-DAUS-jouko_N-3SGPL_nsA	turva-lis-us-jouko-nsa	1
turvallisuusneuvostoon	turvallisuusneuvostoon	turva_N-DNLINEN-DAUS-neuvosto_N-ILL	turva-lis-us-neuvosto-on	1
turvapaikanhakuun	turvapaikanhakuun	turva_N-paika_N-GEN-haku_N-ILL	turva-paika-n-haku-un	1
tutkimuskohteella	tutkimuskohteella	tutkimus_N-kohde_N-ADE	tutkimus-kohte-la	1
tutkimussopimusten	tutkimussopimusten	tutkimus_N-sopimus_N-PL-GEN	tutkimus-sopimus-t-en	1
tuuraa	tuuraa	tura_N-PTV-turata_V	tura-a-tura	1
tuuraamiseen	tuuraamiseen	turata_V-DVMINEN-ILL	tura-mise-en	1
tuurata	tuurata	turata_V-PS-turata_V-INF1	tura-ta-turat-a	1
työkaluohjelmistojen	työkaluohjelmistojen	työ_N-kalu_N-ohjelmisto_N-PL-GEN	työ-kalu-ohjelmisto-j-en	1
työllisyyskehityksen	työllisyyskehityksen	työ_N-DNLINEN-DAUS-kehitä_V-DVUS-GEN	työ-lis-ys-kehit-ykse-n	1
työllisyyskehityksestä	työllisyyskehityksestä	työ_N-DNLINEN-DAUS-kehitä_V-DVUS-ELA	työ-lis-ys-kehit-ykse-stä	1
työlupakäytäntö	työlupakäytäntö	työ_N-lupa_N-käytäntö_N	työ-lupa-käytäntö	1
työmääränsä	työmääränsä	työ_N-märä_N-3SGPL_nsA	työ-märä-nsä	1
työssäkin	työssäkin	työ_N-INE-kin_CLI	työ-sä-kin	1
työsuojelusihteerin	työsuojelusihteerin	työ_N-suojela_V-DVU-sihteri_N-GEN	työ-suojel-u-sihteri-n	1
työttömiin	työttömiin	työ_N-DNTON-PL-ILL	työ-töm-i-in	1
työturvalla	työturvalla	työ_N-turpa_N-ADE	työ-turva-la	1
työtyylistä	työtyylistä	työ_N-tyli_N-ELA	työ-tyli-stä	1
tähtikultti	tähtikultti	tähti_N-kulti_N	tähti-kulti	1
täpötäydelle	täpötäydelle	täpö-täyde_A-AL	täpö-täyde-le	1
täpötäysi	täpötäysi	täpö-täysi_A	täpö-täysi	1
tärkeimpiäkin	tärkeimpiäkin	tärkeä_A-SUP-PL-PTV-kin_CLI	tärke-imp-i-ä-kin	1
tärkeämmiltä	tärkeämmiltä	tärkeä_A-CMP-PL-ABL	tärkeä-m-i-ltä	1
tärvelemästä	tärvelemästä	tärvelä_V-DVMA-ELA	tärvele-mä-stä	1
täydennysruuaksi	täydennysruuaksi	täydentä_V-DVUS-ruoka_N-TRA	täyden-ys-rua-ksi	1
täysipainoiset	täysipainoiset	täysi_A-painoinen_A-PL	täysi-painoise-t	1
uhattaessa	uhattaessa	uhata_V-PS-INF2-INE	uha-ta-e-sa	1
uhista	uhista	uhka_N-PL-ELA	uh-i-sta	1
uhkaillaan	uhkaillaan	uhata_V-DVILE-PS-PE4	uhka-il-la-an	1
uhkasta	uhkasta	uhka_N-ELA	uhka-sta	1
ulkomaalaisongelmasta	ulkomaalaisongelmasta	ulko_PFX-malainen_A/N-ongelma_N-ELA	ulko-malais-ongelma-sta	1
ulkomaiset	ulkomaiset	ulko_PFX-mainen_A-PL	ulko-maise-t	1
ulosmarssin	ulosmarssin	ulos_ADV-marsi_N-GEN	ulos-marsi-n	1
ulospäinsuuntautunut	ulospäinsuuntautunut	ulos_ADV-pä_N-PL-INS-suntautunut_A	ulos-pä-i-n-suntautunut	1
ulossäteilystä	ulossäteilystä	ulos_ADV-säteilä_V-DVU-ELA	ulos-säteil-y-stä	1
umpikaivolietteiden	umpikaivolietteiden	umpi_PFX-kaivo_N-liete_N-PL-GEN	umpi-kaivo-liete-i-den	1
uratie	uratie	ura_N-tie_N	ura-tie	1
urheilua	urheilua	urheila_V-DVU-PTV	urheil-u-a	1
urheilutiloja	urheilutiloja	urheila_V-DVU-tila_N-PL-PTV	urheil-u-tilo-j-a	1
urissa	urissa	ura_N-PL-INE	ur-i-sa	1
uudenaikaistaa	uudenaikaistaa	udenaikaista_V-INF1	udenaikaista-a	1
uudistumisprosessin	uudistumisprosessin	udista_V-DVU-DVMINEN-prosesi_N-GEN	udist-u-mis-prosesi-n	1
uuhien	uuhien	uhi_N-PL-GEN	uh-i-en	1
uutislähteenä	uutislähteenä	utinen_N-lähde_N-ES	utis-lähte-nä	1
uutuuksissakaan	uutuuksissakaan	utus_N-PL-INE-kAn_CLI	utuks-i-sa-kan	1
vaalikeskustelua	vaalikeskustelua	vali_N-keskustela_V-DVU-PTV	vali-keskustel-u-a	1
vaalikierroksella	vaalikierroksella	vali_N-kieros_N-ADE	vali-kierokse-la	1
vaasankadun	vaasankadun	vasa_N-GEN-katu_N	vasa-n-kadu	1
vaatinevat	vaatinevat	vatia_V-POTN-PL3	vati-ne-vat	1
vaativimmista	vaativimmista	vatia_V-PCP1-SUP-PL-ELA	vati-v-im-i-sta	1
vaellan	vaellan	vaelta_V-SG1	vaela-n	1
vaelluskenkien	vaelluskenkien	vaelta_V-DVUS-kenkä_N-PL-GEN	vael-us-kenk-i-en	1
vahingoittamien	vahingoittamien	vahingoita_V-DVMA-PL-GEN	vahingoita-m-i-en	1
vaihtoehdossakin	vaihtoehdossakin	vaihto_N-ehto_N-INE-kin_CLI	vaihto-ehdo-sa-kin	1
vaihtopisteitä	vaihtopisteitä	vaihto_N-piste_N-PL-PTV	vaihto-piste-i-tä	1
vaikeakäyttöinen	vaikeakäyttöinen	vaikea_A-käytöinen_A	vaikea-käytöinen	1
vaikeuttamisella	vaikeuttamisella	vaikeuta_V-DVMINEN-ADE	vaikeuta-mise-la	1
vaikutusvaltaa	vaikutusvaltaa	vaikuta_V-DVUS-valta_N-PTV	vaikut-us-valta-a	1
vaimoaan	vaimoaan	vaimo_N-PTV-3SGPL	vaimo-a-an	1
vajaatehoisia	vajaatehoisia	vaja_N-PTV-tehoinen_A-PL	vaja-a-tehois-i	1
vajarakennus	vajarakennus	vaja_N-rakenta_V-DVUS	vaja-raken-us	1
vakoniemi	vakoniemi	vako_N-niemi_N	vako-niemi	1
vakuutusmarkka	vakuutusmarkka	vakuta_V-DVUS-marka_N	vakut-us-marka	1
vakuutusmyyjä	vakuutusmyyjä	vakuta_V-DVUS-mydä_V-DVJA	vakut-us-my-jä	1
valintamahdollisuuksiin	valintamahdollisuuksiin	valita_V-DVNTA-mahdolinen_A-DAUS-PL-ILL-valin_N-PTV	vali-nta-mahdolis-uks-i-in-valin-ta	1
valitusaste	valitusaste	valita_V-DVUS-aste_N	valit-us-aste	1
valitusoikeuden	valitusoikeuden	valita_V-DVUS-oikea_A-DAUS-GEN	valit-us-oike-ude-n	1
valitusosoituksen	valitusosoituksen	valita_V-DVUS-osoita_V-DVUS-GEN	valit-us-osoit-ukse-n	1
valjastamista	valjastamista	valjasta_V-DVMA-PL-ELA	valjasta-m-i-sta	1
valmennuskurssien	valmennuskurssien	valmenta_V-DVUS-kursi_N-PL-GEN	valmen-us-kurs-i-en	1
valmistaudumme	valmistaudumme	valmistautua_V-PL1	valmistaudu-me	1
valmistuspalveluyritys	valmistuspalveluyritys	valmista_V-DVUS-palvela_V-DVU-yritä_V-DVUS	valmist-us-palvel-u-yrit-ys	1
valmistusvaiheissa	valmistusvaiheissa	valmista_V-DVUS-vaihe_N-PL-INE	valmist-us-vaihe-i-sa	1
valokiilaa	valokiilaa	valo_N-kila_N-PTV	valo-kila-a	1
valokuvataiteesta	valokuvataiteesta	valo_N-kuva_N-taide_N-ELA	valo-kuva-taite-sta	1
valtamerentakaisia	valtamerentakaisia	valta_N-meri_N-GEN-takainen_A-PL-PTV	valta-mere-n-takais-i-a	1
valtapoliittinen	valtapoliittinen	valta_N-politinen_A	valta-politinen	1
valtiovarainministerikokouksen	valtiovarainministerikokouksen	valtio_N-vara_N-PL-GEN-ministeri_N-kokous_N	valtio-vara-i-n-ministeri-kokoukse	1
valuuttakurssimuutoksia	valuuttakurssimuutoksia	valuta_N-kursi_N-mutos_N-PL-PTV	valuta-kursi-mutoks-i-a	1
valuuttaliittoon	valuuttaliittoon	valuta_N-lito_N-ILL	valuta-lito-on	1
vanhenemiseen	vanhenemiseen	vanheta_V-DVMINEN-ILL	vanhene-mise-en	1
vanhentaneet	vanhentaneet	vanheta_V-DVNTA-PCP2-PL	vanhe-nta-ne-t	1
vankilatyöntekijöiden	vankilatyöntekijöiden	vankila_N-työ_N-GEN-tekijä_N-PL-GEN	vankila-työ-n-tekijö-i-den	1
vapaaehtoisesti	vapaaehtoisesti	vapa_N-PTV-ehtoinen_A-MAN-vapa_A	vapa-a-ehtoise-sti-vapa	1
vapaaehtoistyöntekijät	vapaaehtoistyöntekijät	vapa_N-PTV-ehtois-työ_N-GEN-tekijä_N-PL-vapa_A	vapa-a-ehtois-työ-n-tekijä-t-vapa	1
vapaakauppaalueesta	vapaakauppaalueesta	vapa_N-PTV-kaupa_N-alue_N-ELA-vapa_A	vapa-a-kaupa-alue-sta-vapa	1
vapaakirjan	vapaakirjan	vapa_N-PTV-kirja_N-GEN-vapa_A	vapa-a-kirja-n-vapa	1
varaedustaja	varaedustaja	vara_N-edusta_V-DVJA	vara-edusta-ja	1
varastohallin	varastohallin	varasto_N-hali_N-GEN	varasto-hali-n	1
varjokokouksessaan	varjokokouksessaan	varjo_N-kokous_N-INE-3SGPL	varjo-kokoukse-sa-an	1
varjokokousta	varjokokousta	varjo_N-kokous_N-PTV	varjo-kokous-ta	1
varmemmin	varmemmin	varma_A-CMP-PL-INS	varme-m-i-n	1
varmuudesta	varmuudesta	varma_A-DAUS-ELA	varm-ude-sta	1
varustettu	varustettu	varusta_V-PSPCP2	varuste-tu	1
vastaanottaessani	vastaanottaessani	vastanota_V-INF2-INE-1SG	vastanota-e-sa-ni	1
vastaanottoaikojaan	vastaanottoaikojaan	vasta_N-ILL-oto_N-aika_N-PL-PTV	vasta-an-oto-aiko-j-a	1
vastaanottokeskuksien	vastaanottokeskuksien	vasta_N-ILL-oto_N-keskus_N-PL-GEN	vasta-an-oto-keskuks-i-en	1
vastaanottonsa	vastaanottonsa	vasta_N-ILL-oto_N-3SGPL_nsA	vasta-an-oto-nsa	1
vastaantuloa	vastaantuloa	vasta_N-ILL-tulo_N-PTV	vasta-an-tulo-a	1
vastalauseilla	vastalauseilla	vasta_N-lause_N-PL-ADE	vasta-lause-i-la	1
vastarokote	vastarokote	vasta_N-rokote_N	vasta-rokote	1
vastasyytösten	vastasyytösten	vasta_N-sytös_N-PL-GEN	vasta-sytös-t-en	1
vastausta	vastausta	vastata_V-DVUS-PTV	vasta-us-ta	1
vastustajamme	vastustajamme	vastusta_V-DVJA-1PL	vastusta-ja-me	1
vastustanutta	vastustanutta	vastusta_V-PCP2-PTV	vastusta-nut-ta	1
vehkeitä	vehkeitä	vehje_N-PL-PTV	vehke-i-tä	1
veit	veit	viedä_V-PAST-SG2	ve-i-t	1
velkajärjestelyllä	velkajärjestelyllä	velka_N-järjestä_V-DVELE-DVU-ADE	velka-järjest-el-y-lä	1
velkoa	velkoa	velkoa_V-INF1	velko-a	1
velkojaksi	velkojaksi	velkoa_V-DVJA-TRA	velko-ja-ksi	1
velvollisuus	velvollisuus	velvolinen_A-DAUS	velvolis-us	1
venetelineiden	venetelineiden	vene_N-teline_N-PL-GEN	vene-teline-i-den	1
venäläisjoukkojen	venäläisjoukkojen	venäläinen_A/N-jouko_N-PL-GEN	venäläis-jouko-j-en	1
venäläisjoukoilla	venäläisjoukoilla	venäläinen_A/N-jouko_N-PL-ADE	venäläis-jouko-i-la	1
venäläislähteet	venäläislähteet	venäläinen_A/N-lähde_N-PL	venäläis-lähte-t	1
verenluovutustilaisuuksissa	verenluovutustilaisuuksissa	veri_N-GEN-luopua_V-DVTA-DVUS-tilainen_A-DAUS-PL-INE	vere-n-luovu-t-us-tilais-uks-i-sa	1
verensokerinsa	verensokerinsa	veri_N-GEN-sokeri_N-3SGPL_nsA	vere-n-sokeri-nsa	1
verillä	verillä	veri_N-PL-ADE	ver-i-lä	1
verohelpotuksillaan	verohelpotuksillaan	vero_N-helpota_V-DVUS-PL-ADE-3SGPL	vero-helpot-uks-i-la-an	1
verohelpotusta	verohelpotusta	vero_N-helpota_V-DVUS-PTV	vero-helpot-us-ta	1
verokiilan	verokiilan	vero_N-kila_N-GEN	vero-kila-n	1
veromarkkojaan	veromarkkojaan	vero_N-marka_N-PL-PTV-3SGPL	vero-marko-j-a-an	1
veronmaksajille	veronmaksajille	vero_N-GEN-maksa_V-DVJA-PL-AL	vero-n-maksa-j-i-le	1
verotuksiin	verotuksiin	verota_V-DVUS-PL-ILL	verot-uks-i-in	1
verotuloennusteet	verotuloennusteet	vero_N-tulo_N-enuste_N-PL	vero-tulo-enuste-t	1
verovapaina	verovapaina	vero_N-vapa_A-PL-ES	vero-vapa-i-na	1
verrattiin	verrattiin	verata_V-PS-PAST-PE4	vera-t-i-in	1
verrokkeja	verrokkeja	veroki_N-PL-PTV	veroke-j-a	1
vertailuarvoon	vertailuarvoon	verata_V-DVILE-DVU-arvo_N-ILL	verta-il-u-arvo-on	1
vesikoista	vesikoista	vesiko_N-PL-ELA	vesiko-i-sta	1
vesikon	vesikon	vesiko_N-GEN	vesiko-n	1
vesirakentamisesta	vesirakentamisesta	vesi_N-rakenta_V-DVMINEN-ELA	vesi-rakenta-mise-sta	1
vesitankkia	vesitankkia	vesi_N-tanki_N-PTV	vesi-tanki-a	1
veteraanisarja	veteraanisarja	veterani_N-sarja_N	veterani-sarja	1
veturiaukion	veturiaukion	veturi_N-aukio_N-GEN	veturi-aukio-n	1
veturitalleihin	veturitalleihin	veturi_N-tali_N-PL-ILL	veturi-tale-i-hin	1
vetäjäpula	vetäjäpula	vetä_V-DVJA-pula_N	vetä-jä-pula	1
vialliseen	vialliseen	vika_N-DNLINEN-ILL	via-lise-en	1
videopalvelimelta	videopalvelimelta	video_N-palvelin_N-ABL	video-palvelime-lta	1
vienti	vienti	viedä_V-DVNTI	vie-nti	1
vierasrotuisen	vierasrotuisen	vieras_A-rotuinen_A-GEN	vieras-rotuise-n	1
viestiviä	viestiviä	viestiä_V-PCP1-PL-PTV	viesti-v-i-ä	1
viettää	viettää	vietä_V-INF1	vietä-ä	1
vihakampanjasta	vihakampanjasta	viha_N-kampanja_N-ELA	viha-kampanja-sta	1
viherrakentajien	viherrakentajien	viher_PFX-rakenta_V-DVJA-PL-GEN	viher-rakenta-j-i-en	1
vihollisiamme	vihollisiamme	viha_N-DNLINEN-PL-PTV-1PL-viholinen_N	viho-lis-i-a-me-viholis	1
viihdeneron	viihdeneron	vihde_N-nero_N-GEN	vihde-nero-n	1
viihdevälineiden	viihdevälineiden	vihde_N-väline_N-PL-GEN	vihde-väline-i-den	1
viikkolaskuri	viikkolaskuri	viko_N-laskuri_N	viko-laskuri	1
viimeaikainen	viimeaikainen	vime_A-aikainen_A	vime-aikainen	1
viimeisteltäväksi	viimeisteltäväksi	vimeistelä_V-PS-PCP1-TRA	vimeistel-tä-vä-ksi	1
viimeistelyharjoituksessaan	viimeistelyharjoituksessaan	vimeistelä_V-DVU-harjoita_V-DVUS-INE-3SGPL	vimeistel-y-harjoit-ukse-sa-an	1
viimeistelyssä	viimeistelyssä	vimeistelä_V-DVU-INE	vimeistel-y-sä	1
viimepäivinä	viimepäivinä	vime_A-päivä_N-PL-ES	vime-päiv-i-nä	1
viitehinta	viitehinta	vite_N-hinta_N	vite-hinta	1
viljanmaalla	viljanmaalla	vilja_N-GEN-ma_N-ADE	vilja-n-ma-la	1
viljatuotteet	viljatuotteet	vilja_N-tuote_N-PL	vilja-tuote-t	1
viljelytiloja	viljelytiloja	viljelä_V-DVU-tila_N-PL-PTV	viljel-y-tilo-j-a	1
vilkaiskaapa	vilkaiskaapa	vilkaista_V-IMPV-pA_CLI	vilkais-ka-pa	1
villasukkia	villasukkia	vila_N-suka_N-PL-PTV	vila-suk-i-a	1
vinouttavasti	vinouttavasti	vinouta_V-PCP1-MAN	vinouta-va-sti	1
vinoutumista	vinoutumista	vinouta_V-DVU-DVMA-PL-ELA	vinout-u-m-i-sta	1
virheeni	virheeni	virhe_N-1SG	virhe-ni	1
viriä	viriä	viri_N-PTV-viritä_V	viri-ä-viriä	1
virtaava	virtaava	virata_V-PCP1	virta-va	1
virtausmittari	virtausmittari	virata_V-DVUS-mitari_N	virta-us-mitari	1
vitsikkäät	vitsikkäät	vitsikäs_A-PL	vitsikä-t	1
voimaantuleva	voimaantuleva	voi-ma_N-GEN-tula_V-PCP1	voi-ma-n-tule-va	1
voimantuoton	voimantuoton	voi-mantu_N-oto_N-GEN	voi-mantu-oto-n	1
voitelu	voitelu	voidela_V-DVU	voitel-u	1
voittoa	voittoa	voito_N-PTV	voito-a	1
voittopokaalin	voittopokaalin	voito_N-pokali_N-GEN	voito-pokali-n	1
vuokrapyydyksillä	vuokrapyydyksillä	vuokra_N-pydys_N-PL-ADE	vuokra-pydyks-i-lä	1
vuokrattavista	vuokrattavista	vuokrata_V-PS-PCP1-PL-ELA	vuokra-ta-v-i-sta	1
vuokrattuun	vuokrattuun	vuokrata_V-PSPCP2-ILL	vuokra-tu-un	1
vuoriseen	vuoriseen	vuorinen_A-ILL	vuorise-en	1
vuorokone	vuorokone	vuoro_N-kone_N	vuoro-kone	1
vuosiannosrajan	vuosiannosrajan	vuosi_N-anos_N-raja_N-GEN	vuosi-anos-raja-n	1
vuosipäivänään	vuosipäivänään	vuosi_N-päivä_N-ES-3SGPL	vuosi-päivä-nä-än	1
väestönlaskennan	väestönlaskennan	väestö_N-GEN-laskea_V-DVNTA	väestö-n-laske-na	1
väestöongelmat	väestöongelmat	väestö_N-ongelma_N-PL	väestö-ongelma-t	1
väestötappiokunnissa	väestötappiokunnissa	väestö_N-tapio_N-kunta_N-PL-INE	väestö-tapio-kun-i-sa	1
väestötutkimuksiin	väestötutkimuksiin	väestö_N-tutkimus_N-PL-ILL	väestö-tutkimuks-i-in	1
vähempäänkin	vähempäänkin	vähä_A-CMP-ILL-kin_CLI	vähe-mpä-än-kin	1
vähimmäissuojan	vähimmäissuojan	vähimäis_PFX-suoda_V-DVJA-GEN	vähimäis-suo-ja-n	1
vähimmäistasoja	vähimmäistasoja	vähimäis_PFX-taso_N-PL-PTV	vähimäis-taso-j-a	1
vähistä	vähistä	vähä_A-PL-ELA	väh-i-stä	1
vähämerkityksisistä	vähämerkityksisistä	vähä_A-merkityksinen_A-PL-ELA	vähä-merkityksis-i-stä	1
vähäpukeiseen	vähäpukeiseen	vähä_A-pukeinen_A-ILL	vähä-pukeise-en	1
välieräkamppailussa	välieräkamppailussa	väli_N-erä_N-kampata_V-DVILE-DVU-INE	väli-erä-kampa-il-u-sa	1
väliinputoajaryhmä	väliinputoajaryhmä	väli_N-ILL-pudota_V-DVJA-ryhmä_N	väli-in-putoa-ja-ryhmä	1
väliruoat	väliruoat	väli_N-ruoka_N-PL	väli-ruoa-t	1
välitysfirmat	välitysfirmat	välitä_V-DVUS-firma_N-PL	välit-ys-firma-t	1
ydinvaltojen	ydinvaltojen	ydin_N-valta_N-PL-GEN	ydin-valto-j-en	1
yhdeksättä	yhdeksättä	yhdeksän_NUM-ORD-PTV	yhdeksä-t-tä	1
yhdenmukaisuudessa	yhdenmukaisuudessa	yksi_NUM-GEN-mukainen_A-DAUS-INE	yhde-n-mukais-ude-sa	1
yhdistelevässä	yhdistelevässä	yhdistä_V-DVELE-PCP1-INE	yhdist-ele-vä-sä	1
yhdisteryhmiä	yhdisteryhmiä	yhdiste_N-ryhmä_N-PL-PTV	yhdiste-ryhm-i-ä	1
yhdistää	yhdistää	yhdistä_V-INF1	yhdistä-ä	1
yhteisostojen	yhteisostojen	yhteinen_A-osto_N-PL-GEN	yhteis-osto-j-en	1
yhteistutkimusta	yhteistutkimusta	yhteinen_A-tutkimus_N-PTV	yhteis-tutkimus-ta	1
yhteysjohtajaksi	yhteysjohtajaksi	yhteys_N-johta_V-DVJA-TRA	yhteys-johta-ja-ksi	1
